DATE,TIME,DATETIME,TANK_NUM,TREATMENT,TEMPINSITU,TEMPINLAB,SALINITY,FLOW_LEFT,FLOW_RIGHT,residence_time,flowrate,TA,pH,DIC_umol_kg,DOC,pH_inflow,TA_inflow,DIC_inflow,DOC_inflow,deltapH,deltaTA,deltaDIC,deltaDOC,NEC,NEP,Notes
2024-06-02,12:00:00,2024-06-02T12:00:00Z,3,Control,29.2,28.119,36.5,68,10,2.1367521367521367,1.3,2357.832,8.018457460846129,2020.1386603399185,207.7009111,8.024367772171592,2355.042,2015.7582612525775,146.0891816,-0.005910311325463269,-2.7899999999999636,-4.3803990873409475,61.611729500000024,-0.013218399999999826,-0.02828831490760418,NA
2024-06-02,15:00:00,2024-06-02T15:00:00Z,3,Control,29.3,28.23,36.5,NA,NA,NA,NA,NA,8.040631859380918,NA,NA,8.043323656191033,NA,NA,NA,-0.002691796810115221,NA,NA,NA,NA,NA,NA
2024-06-02,18:00:00,2024-06-02T18:00:00Z,3,Control,28.8,27.68,36.4,181,48,0.7278020378457059,3.816666666666667,2358,8.046490955625014,2006.8214615727268,100.2772528,8.047156502599965,2326.905,1980.529556826587,103.9406529,-6.655469749503595e-4,-31.0949999999998,-26.291904746139835,-3.663400100000004,-0.43251993333333055,-0.2989013812192826,NA
2024-06-02,21:00:00,2024-06-02T21:00:00Z,3,Control,28.4,26.13,36.4,NA,NA,NA,NA,NA,8.054863536971382,NA,NA,8.053264358408311,NA,NA,NA,0.00159917856307068,NA,NA,NA,NA,NA,NA
2024-06-03,00:00:00,2024-06-03T00:00:00Z,3,Control,28.2,25.608,36.4,50,150,0.8333333333333333,3.3333333333333335,2356.603,8.04297154987852,2013.708792395615,336.8163388,8.051498166863787,2363.69,2014.5227143064,322.0794791,-0.00852661698526802,7.086999999999989,0.813921910784984,14.736859699999968,0.08609392592592581,-0.0663186380194462,NA
2024-06-03,06:00:00,2024-06-03T06:00:00Z,3,Control,27.9,25.95,36.4,70,60,1.2820512820512822,2.1666666666666665,2313.736,8.031749315185968,1985.1896507454078,71.52788763,8.026027760005318,2343.007,2013.2579869185145,NA,0.005721555180649318,29.271000000000186,28.068336173106673,NA,0.23113248888889032,0.2121393090449128,NA
2024-06-03,09:00:00,2024-06-03T09:00:00Z,3,Control,29,28.537,36.4,NA,NA,NA,NA,NA,7.952400212530027,NA,NA,8.038157393089975,NA,NA,NA,-0.08575718055994752,NA,NA,NA,NA,NA,NA
2024-06-03,12:00:00,2024-06-03T12:00:00Z,3,Control,29,25.61,36.4,NA,NA,NA,NA,NA,8.05091956629697,NA,NA,8.042546836653036,NA,NA,NA,0.008372729643934207,NA,NA,NA,NA,NA,NA
2024-06-04,12:00:00,2024-06-04T12:00:00Z,3,Control,29.6,28.93,36.4,NA,NA,NA,NA,NA,8.001175378279203,NA,87.09317525,7.980346003757236,NA,NA,92.17197998,0.020829374521967203,NA,NA,-5.078804730000002,NA,NA,NA
2024-06-05,12:00:00,2024-06-05T12:00:00Z,3,Control,29.3,27.306,36.3,NA,NA,NA,NA,NA,7.9991213982303,NA,NA,7.971666824235446,NA,NA,NA,0.02745457399485396,NA,NA,NA,NA,NA,NA
2024-06-05,21:00:00,2024-06-05T21:00:00Z,3,Control,28.7,25.79,36.3,NA,NA,NA,NA,NA,7.988658352169071,NA,NA,8.008567191803229,NA,NA,NA,-0.019908839634157793,NA,NA,NA,NA,NA,NA
2024-06-06,12:00:00,2024-06-06T12:00:00Z,3,Control,29.9,28.109,36.4,104,24,1.3020833333333333,2.1333333333333333,2335.768,7.967552303949935,2026.3464937033366,133.3852315,7.999947225554922,2301.299,1982.5978343942352,164.5241326,-0.032394921604987026,-34.46900000000005,-43.74865930910141,-31.138901099999998,-0.26799009185185224,-0.4122853571975231,NA
2024-06-06,21:00:00,2024-06-06T21:00:00Z,3,Control,28.7,27.92,36.4,23,16,4.273504273504273,0.65,2332.358,8.08549451403567,1959.0879564379536,123.9117343,8.081450291612063,2354.9,1982.8173954830716,NA,0.0040442224236070246,22.541999999999916,23.729439045117942,NA,0.05339949333333314,0.05902531565375898,NA
2024-06-07,12:00:00,2024-06-07T12:00:00Z,3,Control,28.6,28.31,36.4,NA,NA,NA,NA,NA,8.049671820511481,NA,NA,8.019476284138372,NA,NA,NA,0.030195536373108567,NA,NA,NA,NA,NA,NA
2024-06-07,21:00:00,2024-06-07T21:00:00Z,3,Control,28.5,27.106,36.4,NA,NA,NA,NA,NA,8.037702693659377,NA,NA,8.018528283776055,NA,NA,NA,0.01917440988332153,NA,NA,NA,NA,NA,NA
2024-06-08,12:00:00,2024-06-08T12:00:00Z,3,Control,28.6,26.858,36.4,NA,NA,NA,NA,NA,8.013675770171645,NA,NA,8.004218107348636,NA,NA,NA,0.009457662823008306,NA,NA,NA,NA,NA,NA
2024-06-08,21:00:00,2024-06-08T21:00:00Z,3,Control,28.6,26.739,36.4,NA,NA,NA,NA,NA,8.02338113006144,NA,NA,8.017957561288961,NA,NA,NA,0.005423568772478404,NA,NA,NA,NA,NA,NA
2024-06-09,12:00:00,2024-06-09T12:00:00Z,3,Control,28.6,27.763,36.4,NA,NA,NA,NA,NA,8.00629106843915,NA,NA,7.968142993110272,NA,NA,NA,0.03814807532887876,NA,NA,NA,NA,NA,NA
2024-06-09,21:00:00,2024-06-09T21:00:00Z,3,Control,28.6,26.422,36.4,NA,NA,NA,NA,NA,7.997303982084743,NA,NA,7.9951304506635426,NA,NA,NA,0.0021735314212003587,NA,NA,NA,NA,NA,NA
2024-06-10,12:00:00,2024-06-10T12:00:00Z,3,Control,28.6,27.491,36.4,NA,NA,NA,NA,NA,8.017205289402266,NA,NA,8.005325806335957,NA,NA,NA,0.011879483066309149,NA,NA,NA,NA,NA,NA
2024-06-10,21:00:00,2024-06-10T21:00:00Z,3,Control,28.4,26.099,36.4,NA,NA,NA,NA,NA,7.9859618952457465,NA,NA,8.003845969614433,NA,NA,NA,-0.017884074368686775,NA,NA,NA,NA,NA,NA
2024-06-11,12:00:00,2024-06-11T12:00:00Z,3,Control,27.6,27.48,36.2,288,202,0.3401360544217687,8.166666666666666,2357.972,8.003525482581606,2046.9597335941444,84.03062825,8.010184285239403,2360.581,2039.9802667738347,83.2812964,-0.006658802657796059,2.6089999999999236,-6.9794668203096535,0.7493318500000044,0.07765157037036809,-0.49311079531857827,NA
2024-06-11,21:00:00,2024-06-11T21:00:00Z,3,Control,27.2,26.122,36.3,206,300,0.3293807641633728,8.433333333333334,NA,8.022571292339086,NA,142.9780668,8.044539918296229,NA,NA,109.2581337,-0.021968625957143217,NA,NA,33.71993309999999,NA,NA,NA
2024-06-12,21:00:00,2024-06-12T21:00:00Z,3,Control,27.5,25.896,36.5,NA,NA,NA,NA,NA,8.02782850060103,NA,NA,8.041816171591535,NA,NA,NA,-0.013987670990504242,NA,NA,NA,NA,NA,NA
2024-06-13,12:00:00,2024-06-13T12:00:00Z,3,Control,27.6,25.902,36.5,NA,NA,NA,NA,NA,8.021275924888629,NA,NA,8.0546644215497345,NA,NA,NA,-0.03338849666110555,NA,NA,NA,NA,NA,NA
2024-06-13,21:00:00,2024-06-13T21:00:00Z,3,Control,27.3,26.595,36.3,NA,NA,NA,NA,NA,8.052683809165194,NA,NA,8.054178802618383,NA,NA,NA,-0.0014949934531891529,NA,NA,NA,NA,NA,NA
2024-06-14,12:00:00,2024-06-14T12:00:00Z,3,Control,29,28.69,36.1,NA,NA,NA,NA,NA,8.049052994435986,NA,NA,8.044081034385364,NA,NA,NA,0.0049719600506215045,NA,NA,NA,NA,NA,NA
2024-06-14,21:00:00,2024-06-14T21:00:00Z,3,Control,27.9,26.495,36.1,NA,NA,NA,NA,NA,8.031044068490807,NA,NA,8.074678608097239,NA,NA,NA,-0.04363453960643149,NA,NA,NA,NA,NA,NA
2024-06-15,12:00:00,2024-06-15T12:00:00Z,3,Control,28.9,28.575,36.3,NA,NA,NA,NA,NA,8.059000214862728,NA,NA,8.045686045211598,NA,NA,NA,0.013314169651129859,NA,NA,NA,NA,NA,NA
2024-06-15,21:00:00,2024-06-15T21:00:00Z,3,Control,28.1,26.95,36.2,NA,NA,NA,NA,NA,8.063067821723253,NA,NA,8.075885913649149,NA,NA,NA,-0.012818091925895558,NA,NA,NA,NA,NA,NA
2024-06-16,12:00:00,2024-06-16T12:00:00Z,3,Control,29.3,28.982,36.3,28,0,5.952380952380952,0.4666666666666667,2359.21,8.067375129474572,1989.8916603582695,NA,8.045596537518659,2359.208,2006.5203464214983,89.6374344,0.02177859195591303,-0.0019999999999527063,16.62868606322877,NA,-3.4014814814010472e-6,0.05656556918692327,NA
2024-06-16,21:00:00,2024-06-16T21:00:00Z,3,Control,28.1,24.378,36.2,0,38,4.385964912280701,0.6333333333333333,2359.503,8.045530533069888,2017.2634434382865,157.9931506,8.073453771153769,2354.242,1993.6190260425928,76.83218575,-0.027923238083880975,-5.260999999999967,-23.64441739569361,81.16096485000001,-0.012143167407407333,-0.09700646904441682,NA
2024-06-17,21:00:00,2024-06-17T21:00:00Z,3,Control,27.4,26.672,36.2,NA,NA,NA,NA,NA,8.069639869114347,NA,NA,8.054346511673607,NA,NA,NA,0.015293357440739896,NA,NA,NA,NA,NA,NA
2024-06-18,12:00:00,2024-06-18T12:00:00Z,3,Control,27.7,27.409,36.5,NA,NA,NA,NA,NA,8.062747339584051,NA,NA,8.03682743235098,NA,NA,NA,0.025919907233070916,NA,NA,NA,NA,NA,NA
2024-06-18,21:00:00,2024-06-18T21:00:00Z,3,Control,26.5,25.845,36.4,NA,NA,NA,NA,NA,7.997304553114209,NA,NA,7.983191605774758,NA,NA,NA,0.014112947339451232,NA,NA,NA,NA,NA,NA
2024-06-19,12:00:00,2024-06-19T12:00:00Z,3,Control,28.2,27.949,36.4,NA,NA,NA,NA,NA,8.04304453592805,NA,NA,8.01634947062482,NA,NA,NA,0.026695065303229626,NA,NA,NA,NA,NA,NA
2024-06-19,21:00:00,2024-06-19T21:00:00Z,3,Control,27,26.358,36.4,NA,NA,NA,NA,NA,8.045032813206074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-20,12:00:00,2024-06-20T12:00:00Z,3,Control,28.3,26.965,36.4,14,0,11.904761904761903,0.23333333333333334,NA,8.05878726643392,NA,102.5488384,8.08306538736559,2349.2845,1982.810761294699,99.05195645,-0.024278120931668923,NA,NA,3.496881949999988,NA,NA,NA
2024-06-20,21:00:00,2024-06-20T21:00:00Z,3,Control,26.8,26.445,36.3,0,18,9.259259259259258,0.3,2387.105854,8.04814218245379,2052.08605375779,96.38142101,8.030525102764017,2367.620913,2042.9691259376807,146.5033956,0.017617079689772552,-19.484940999999708,-9.116927820109368,-50.12197459000001,-0.021303535493333012,0.0013678533266938617,NA
2024-06-24,12:00:00,2024-06-24T12:00:00Z,3,Control,27.4,25.779,37,NA,NA,NA,NA,NA,8.067095351318637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-26,12:00:00,2024-06-26T12:00:00Z,3,Control,29.2,28.954,36.5,NA,NA,NA,NA,2370.729387,8.06588885382174,2000.4184156391555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-26,21:00:00,2024-06-26T21:00:00Z,3,Control,27.3,24.546,36.3,NA,NA,NA,NA,2382.421234,8.043305155929096,2046.1715805827882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-02,12:00:00,2024-06-02T12:00:00Z,4,Algae_Dom,29.6,28.421,36.5,151,0,1.1037527593818983,2.5166666666666666,2425.624,8.064968086404676,2045.675476010122,258.3224403,8.024367772171592,2355.042,2015.7582612525775,146.0891816,0.04060031423308352,-70.58199999999988,-29.91721475754457,112.2332587,-0.6473676474074063,0.09857512425493675,NA
2024-06-02,15:00:00,2024-06-02T15:00:00Z,4,Algae_Dom,29.1,29.39,36.5,NA,NA,NA,NA,NA,8.061963078104334,NA,NA,8.043323656191033,NA,NA,NA,0.018639421913301035,NA,NA,NA,NA,NA,NA
2024-06-02,18:00:00,2024-06-02T18:00:00Z,4,Algae_Dom,28.8,27.51,36.4,60,224,0.5868544600938967,4.733333333333333,2371.09,7.989123724251201,2055.1614417538763,128.0025311,8.047156502599965,2326.905,1980.529556826587,103.9406529,-0.05803277834876308,-44.184999999999945,-74.63188492728932,24.061878199999995,-0.7622076148148138,-1.8126476980543917,NA
2024-06-02,21:00:00,2024-06-02T21:00:00Z,4,Algae_Dom,28.5,26.08,36.4,NA,NA,NA,NA,NA,7.979354776695503,NA,NA,8.053264358408311,NA,NA,NA,-0.07390958171280815,NA,NA,NA,NA,NA,NA
2024-06-03,00:00:00,2024-06-03T00:00:00Z,4,Algae_Dom,28.2,25.496,36.4,55,184,0.6973500697350069,3.9833333333333334,2459.783,7.970390586500177,2152.859873773612,108.6864213,8.051498166863787,2363.69,2014.5227143064,322.0794791,-0.08110758036360988,-96.09299999999985,-138.3371594672119,-213.3930578,-1.394985639999998,-2.62150569516803,NA
2024-06-03,06:00:00,2024-06-03T06:00:00Z,4,Algae_Dom,28,25.974,36.4,150,50,0.8333333333333333,3.3333333333333335,2408.932,7.956412568824899,2116.726573070744,131.6659312,8.026027760005318,2343.007,2013.2579869185145,NA,-0.0696151911804197,-65.92499999999973,-103.46858615222959,NA,-0.8008666666666635,-1.7130367598467668,NA
2024-06-03,09:00:00,2024-06-03T09:00:00Z,4,Algae_Dom,28.8,28.119,36.4,NA,NA,NA,NA,NA,7.950826784440704,NA,NA,8.038157393089975,NA,NA,NA,-0.08733060864927111,NA,NA,NA,NA,NA,NA
2024-06-03,12:00:00,2024-06-03T12:00:00Z,4,Algae_Dom,29,25.35,36.4,NA,NA,NA,NA,NA,8.033371634551434,NA,NA,8.042546836653036,NA,NA,NA,-0.009175202101602054,NA,NA,NA,NA,NA,NA
2024-06-04,12:00:00,2024-06-04T12:00:00Z,4,Algae_Dom,29.5,28.86,36.4,NA,NA,NA,NA,NA,8.029165312467347,NA,103.744994,7.980346003757236,NA,NA,92.17197998,0.048819308710110754,NA,NA,11.573014020000002,NA,NA,NA
2024-06-05,12:00:00,2024-06-05T12:00:00Z,4,Algae_Dom,29.2,27.245,36.4,NA,NA,NA,NA,NA,8.020738295128302,NA,NA,7.971666824235446,NA,NA,NA,0.049071470892855906,NA,NA,NA,NA,NA,NA
2024-06-05,21:00:00,2024-06-05T21:00:00Z,4,Algae_Dom,28.6,26.691,36.3,NA,NA,NA,NA,NA,7.991193512182766,NA,NA,8.008567191803229,NA,NA,NA,-0.017373679620462212,NA,NA,NA,NA,NA,NA
2024-06-06,12:00:00,2024-06-06T12:00:00Z,4,Algae_Dom,29.2,28.109,36.4,380,190,0.29239766081871343,9.5,2292.041,8.006535320292587,1969.2555400533884,155.8651869,7.999947225554922,2301.299,1982.5978343942352,164.5241326,0.00658809473766464,9.25799999999981,13.34229434084682,-8.658945700000004,0.3205325333333269,0.6033472259128664,NA
2024-06-06,21:00:00,2024-06-06T21:00:00Z,4,Algae_Dom,28.6,27.883,36.4,154,346,0.3333333333333333,8.333333333333334,2307.758,8.076887796814992,1944.013303602374,106.5105836,8.081450291612063,2354.9,1982.8173954830716,NA,-0.004562494797070826,47.14200000000028,38.80409188069757,NA,NA,0.9252692846053252,NA
2024-06-07,12:00:00,2024-06-07T12:00:00Z,4,Algae_Dom,28.4,28.314,36.4,NA,NA,NA,NA,NA,8.076142225550967,NA,NA,8.019476284138372,NA,NA,NA,0.056665941412594734,NA,NA,NA,NA,NA,NA
2024-06-07,21:00:00,2024-06-07T21:00:00Z,4,Algae_Dom,28.6,27.04,36.4,NA,NA,NA,NA,NA,8.014210198999768,NA,NA,8.018528283776055,NA,NA,NA,-0.0043180847762869234,NA,NA,NA,NA,NA,NA
2024-06-08,12:00:00,2024-06-08T12:00:00Z,4,Algae_Dom,28.4,27.032,36.4,NA,NA,NA,NA,NA,8.008856547626555,NA,NA,8.004218107348636,NA,NA,NA,0.0046384402779189315,NA,NA,NA,NA,NA,NA
2024-06-08,21:00:00,2024-06-08T21:00:00Z,4,Algae_Dom,28.7,26.532,36.4,NA,NA,NA,NA,NA,8.001138569664874,NA,NA,8.017957561288961,NA,NA,NA,-0.01681899162408662,NA,NA,NA,NA,NA,NA
2024-06-09,12:00:00,2024-06-09T12:00:00Z,4,Algae_Dom,28.4,27.907,36.4,NA,NA,NA,NA,NA,8.029831256946926,NA,NA,7.968142993110272,NA,NA,NA,0.061688263836654045,NA,NA,NA,NA,NA,NA
2024-06-09,21:00:00,2024-06-09T21:00:00Z,4,Algae_Dom,28.7,26.6,36.4,NA,NA,NA,NA,NA,7.97285825131565,NA,NA,7.9951304506635426,NA,NA,NA,-0.02227219934789293,NA,NA,NA,NA,NA,NA
2024-06-10,12:00:00,2024-06-10T12:00:00Z,4,Algae_Dom,28.4,26.52,36.4,NA,NA,NA,NA,NA,8.064371722863857,NA,NA,8.005325806335957,NA,NA,NA,0.05904591652790003,NA,NA,NA,NA,NA,NA
2024-06-10,21:00:00,2024-06-10T21:00:00Z,4,Algae_Dom,28.6,25.954,36.4,NA,NA,NA,NA,NA,7.928840948954489,NA,NA,8.003845969614433,NA,NA,NA,-0.07500502065994397,NA,NA,NA,NA,NA,NA
2024-06-11,12:00:00,2024-06-11T12:00:00Z,4,Algae_Dom,27.5,27.447,36.4,180,500,0.24509803921568626,11.333333333333334,2358.61,8.074097170688642,2002.0570398710142,294.0100632,8.010184285239403,2360.581,2039.9802667738347,83.2812964,0.06391288544923945,1.9710000000000036,37.92322690282049,210.7287668,0.08140960000000014,3.051329854964845,NA
2024-06-11,21:00:00,2024-06-11T21:00:00Z,4,Algae_Dom,27,26.114,36.4,248,174,0.3949447077409163,7.033333333333333,NA,7.993865152060795,NA,137.3997075,8.044539918296229,NA,NA,109.2581337,-0.0506747662354341,NA,NA,28.141573800000003,NA,NA,NA
2024-06-12,21:00:00,2024-06-12T21:00:00Z,4,Algae_Dom,27.5,26.037,36.5,NA,NA,NA,NA,NA,7.8250899679878545,NA,NA,8.041816171591535,NA,NA,NA,-0.2167262036036801,NA,NA,NA,NA,NA,NA
2024-06-13,12:00:00,2024-06-13T12:00:00Z,4,Algae_Dom,27.7,25.985,36.4,NA,NA,NA,NA,NA,7.934127644320645,NA,NA,8.0546644215497345,NA,NA,NA,-0.12053677722908951,NA,NA,NA,NA,NA,NA
2024-06-13,21:00:00,2024-06-13T21:00:00Z,4,Algae_Dom,27.3,26.351,36.3,NA,NA,NA,NA,NA,7.867226926151428,NA,NA,8.054178802618383,NA,NA,NA,-0.18695187646695466,NA,NA,NA,NA,NA,NA
2024-06-14,12:00:00,2024-06-14T12:00:00Z,4,Algae_Dom,29.1,28.471,36.1,NA,NA,NA,NA,NA,8.168797168943653,NA,NA,8.044081034385364,NA,NA,NA,0.12471613455828923,NA,NA,NA,NA,NA,NA
2024-06-14,21:00:00,2024-06-14T21:00:00Z,4,Algae_Dom,28,26.506,36.1,NA,NA,NA,NA,NA,7.776520309104024,NA,NA,8.074678608097239,NA,NA,NA,-0.298158298993215,NA,NA,NA,NA,NA,NA
2024-06-15,12:00:00,2024-06-15T12:00:00Z,4,Algae_Dom,29.1,28.375,36.3,NA,NA,NA,NA,NA,8.175632743590882,NA,NA,8.045686045211598,NA,NA,NA,0.12994669837928363,NA,NA,NA,NA,NA,NA
2024-06-15,21:00:00,2024-06-15T21:00:00Z,4,Algae_Dom,28.2,26.781,36.2,NA,NA,NA,NA,NA,7.7897139300674985,NA,NA,8.075885913649149,NA,NA,NA,-0.2861719835816503,NA,NA,NA,NA,NA,NA
2024-06-16,12:00:00,2024-06-16T12:00:00Z,4,Algae_Dom,29.2,28.482,36.2,38,0,4.385964912280701,0.6333333333333333,2345.46,8.117394377203256,1945.3233936727825,NA,8.045596537518659,2359.208,2006.5203464214983,89.6374344,0.07179783968459752,13.748000000000047,61.19695274871583,NA,0.03173242074074086,0.25077084557777546,NA
2024-06-16,21:00:00,2024-06-16T21:00:00Z,4,Algae_Dom,28.1,24.454,36.2,0,60,2.7777777777777777,1,2377.739,7.874215114273925,2135.079747773285,119.3609309,8.073453771153769,2354.242,1993.6190260425928,76.83218575,-0.1992386568798441,-23.496999999999844,-141.46072173069206,42.528745150000006,-0.08563351111111052,-0.9454579717259336,NA
2024-06-17,21:00:00,2024-06-17T21:00:00Z,4,Algae_Dom,27.5,26.799,36.3,NA,NA,NA,NA,NA,8.009932890895836,NA,NA,8.054346511673607,NA,NA,NA,-0.044413620777771,NA,NA,NA,NA,NA,NA
2024-06-18,12:00:00,2024-06-18T12:00:00Z,4,Algae_Dom,28.6,27.83,36.3,NA,NA,NA,NA,NA,8.299099125646935,NA,NA,8.03682743235098,NA,NA,NA,0.2622716932959541,NA,NA,NA,NA,NA,NA
2024-06-18,21:00:00,2024-06-18T21:00:00Z,4,Algae_Dom,26.7,25.941,36.4,NA,NA,NA,NA,NA,8.01810722713385,NA,NA,7.983191605774758,NA,NA,NA,0.034915621359091986,NA,NA,NA,NA,NA,NA
2024-06-19,12:00:00,2024-06-19T12:00:00Z,4,Algae_Dom,28.6,27.812,36.4,NA,NA,NA,NA,NA,NA,NA,NA,8.01634947062482,NA,NA,NA,0.4519948234550082,NA,NA,NA,NA,NA,NA
2024-06-19,21:00:00,2024-06-19T21:00:00Z,4,Algae_Dom,27,26.344,36.4,NA,NA,NA,NA,NA,8.04331051303444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-20,12:00:00,2024-06-20T12:00:00Z,4,Algae_Dom,28.6,26.984,36.4,14,0,11.904761904761903,0.23333333333333334,NA,8.393051273459573,NA,191.8858462,8.08306538736559,2349.2845,1982.810761294699,99.05195645,0.30998588609398325,NA,NA,92.83388975,NA,NA,NA
2024-06-20,21:00:00,2024-06-20T21:00:00Z,4,Algae_Dom,27.1,26.267,36.1,0,15,11.11111111111111,0.25,2336.958861,8.138447164142883,1946.1856001708784,168.0675009,8.030525102764017,2367.620913,2042.9691259376807,146.5033956,0.10792206137886673,30.66205200000013,96.78352576680231,21.564105299999994,0.02793653626666678,0.14842455513061742,NA
2024-06-24,12:00:00,2024-06-24T12:00:00Z,4,Algae_Dom,28.5,26.262,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-26,12:00:00,2024-06-26T12:00:00Z,4,Algae_Dom,29.6,28.901,36.6,NA,NA,NA,NA,2373.847578,NA,1661.9292926578732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-26,21:00:00,2024-06-26T21:00:00Z,4,Algae_Dom,27.4,24.517,36.7,NA,NA,NA,NA,2348.827058,8.071238816146703,1993.674079411691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-02,12:00:00,2024-06-02T12:00:00Z,5,Rubble_Dom,28.7,27.987,36.4,120,20,1.1904761904761905,2.3333333333333335,2327.843,8.082336220101567,1957.2080666650409,142.1760042,8.024367772171592,2355.042,2015.7582612525775,146.0891816,0.05796844792997469,27.19900000000007,58.55019458753668,-3.913177399999995,0.23129223703703763,0.7644947760961788,NA
2024-06-02,15:00:00,2024-06-02T15:00:00Z,5,Rubble_Dom,29,29.34,36.4,NA,NA,NA,NA,NA,8.066487272456937,NA,NA,8.043323656191033,NA,NA,NA,0.023163616265904352,NA,NA,NA,NA,NA,NA
2024-06-02,18:00:00,2024-06-02T18:00:00Z,5,Rubble_Dom,28.7,27.419,36.4,64,196,0.6410256410256411,4.333333333333333,2342.425,8.022165875602996,2009.5007860485666,107.6873121,8.047156502599965,2326.905,1980.529556826587,103.9406529,-0.024990626996968857,-15.519999999999982,-28.971229221979684,3.7466591999999963,-0.24510103703703673,-0.6699606029816398,NA
2024-06-02,21:00:00,2024-06-02T21:00:00Z,5,Rubble_Dom,28.5,25.75,36.4,NA,NA,NA,NA,NA,8.016969264110791,NA,NA,8.053264358408311,NA,NA,NA,-0.03629509429751998,NA,NA,NA,NA,NA,NA
2024-06-03,00:00:00,2024-06-03T00:00:00Z,5,Rubble_Dom,28.3,25.45,36.4,50,110,1.0416666666666667,2.6666666666666665,2351.969,8.007368408990265,2031.161244185952,311.4223151,8.051498166863787,2363.69,2014.5227143064,322.0794791,-0.044129757873522024,11.721000000000004,-16.638529879551925,-10.657164000000023,0.11391075555555558,-0.43731447706625365,NA
2024-06-03,06:00:00,2024-06-03T06:00:00Z,5,Rubble_Dom,28.1,25.981,36.4,122,36,1.0548523206751055,2.6333333333333333,2258.106,7.9935230445680485,1956.3991974229154,75.16631004,8.026027760005318,2343.007,2013.2579869185145,NA,-0.03250471543726974,84.90099999999984,56.85878949559901,NA,0.8147980414814798,0.2765537758592326,NA
2024-06-03,09:00:00,2024-06-03T09:00:00Z,5,Rubble_Dom,28.8,27.779,36.4,NA,NA,NA,NA,NA,7.974874518704302,NA,NA,8.038157393089975,NA,NA,NA,-0.06328287438567237,NA,NA,NA,NA,NA,NA
2024-06-03,12:00:00,2024-06-03T12:00:00Z,5,Rubble_Dom,28.9,25.037,36.4,NA,NA,NA,NA,NA,8.065940803061075,NA,NA,8.042546836653036,NA,NA,NA,0.02339396640803848,NA,NA,NA,NA,NA,NA
2024-06-04,12:00:00,2024-06-04T12:00:00Z,5,Rubble_Dom,29.2,28.53,36.4,NA,NA,NA,NA,NA,8.067844352739133,NA,90.83983448,7.980346003757236,NA,NA,92.17197998,0.08749834898189679,NA,NA,-1.33214550000001,NA,NA,NA
2024-06-05,12:00:00,2024-06-05T12:00:00Z,5,Rubble_Dom,29.1,27.173,36.4,NA,NA,NA,NA,NA,8.052178101347753,NA,NA,7.971666824235446,NA,NA,NA,0.08051127711230688,NA,NA,NA,NA,NA,NA
2024-06-05,21:00:00,2024-06-05T21:00:00Z,5,Rubble_Dom,28.8,26.654,36.1,NA,NA,NA,NA,NA,7.927363288622911,NA,NA,8.008567191803229,NA,NA,NA,-0.08120390318031756,NA,NA,NA,NA,NA,NA
2024-06-06,12:00:00,2024-06-06T12:00:00Z,5,Rubble_Dom,29.3,28.467,36.4,130,16,1.141552511415525,2.433333333333333,2327.685,8.019407347679293,1992.3028079241838,137.21,7.999947225554922,2301.299,1982.5978343942352,164.5241326,0.01946012212437065,-26.385999999999967,-9.704973529948575,-27.314132599999994,-0.23399495703703674,0.0618646709621562,NA
2024-06-06,21:00:00,2024-06-06T21:00:00Z,5,Rubble_Dom,28.8,27.732,36.4,22,102,1.3440860215053763,2.066666666666667,2338.475,8.039949342768812,1993.606365704459,102.7639244,8.081450291612063,2354.9,1982.8173954830716,NA,-0.041500948843250285,16.425000000000182,-10.788970221387444,NA,0.12371066666666804,-0.28623251734973104,NA
2024-06-07,12:00:00,2024-06-07T12:00:00Z,5,Rubble_Dom,28.7,28.612,36.4,NA,NA,NA,NA,NA,8.134170657815398,NA,NA,8.019476284138372,NA,NA,NA,0.1146943736770254,NA,NA,NA,NA,NA,NA
2024-06-07,21:00:00,2024-06-07T21:00:00Z,5,Rubble_Dom,28.7,26.909,36.4,NA,NA,NA,NA,NA,7.9654158021003125,NA,NA,8.018528283776055,NA,NA,NA,-0.05311248167574245,NA,NA,NA,NA,NA,NA
2024-06-08,12:00:00,2024-06-08T12:00:00Z,5,Rubble_Dom,28.7,27.122,36.4,NA,NA,NA,NA,NA,7.987816094913475,NA,NA,8.004218107348636,NA,NA,NA,-0.016402012435161595,NA,NA,NA,NA,NA,NA
2024-06-08,21:00:00,2024-06-08T21:00:00Z,5,Rubble_Dom,28.6,26.122,36.4,NA,NA,NA,NA,NA,7.994734162440415,NA,NA,8.017957561288961,NA,NA,NA,-0.023223398848545962,NA,NA,NA,NA,NA,NA
